play_ms,cmd_steps,enc_steps,err_steps
22699,451.8,180,-271.8
22730,276.1,293,16.9
22752,476.9,107,-369.9
22783,150.6,195,44.4
22802,351.4,42,-309.4
22832,301.2,135,-166.2
22855,175.7,177,1.3
22887,476.9,48,-428.9
22913,150.6,260,109.4
22946,476.9,197,-279.9
22968,276.1,436,159.9
22997,326.3,379,52.7
23029,351.4,469,117.6
23054,276.1,518,241.9
23082,401.6,283,-118.6
23105,150.6,435,284.4
23141,451.8,342,-109.8
23156,301.2,513,211.8
23189,301.2,412,110.8
23214,351.4,363,11.6
23244,251.0,505,254.0
23264,476.9,403,-73.9
23295,150.6,582,431.4
23327,476.9,346,-130.9
23350,175.7,543,367.3
23378,301.2,484,182.8
23410,200.8,557,356.2
23435,251.0,614,363.0
23466,401.6,401,-0.6
23489,150.6,538,387.4
23529,451.8,301,-150.8
23545,175.7,438,262.3
23572,451.8,523,71.2
23588,476.9,628,151.1
23626,276.1,782,505.9
23647,476.9,704,227.1
23677,150.6,848,697.4
23703,476.9,634,157.1
23732,175.7,654,478.3
23757,326.3,436,109.7
23785,326.3,446,119.7
23807,175.7,450,274.3
23838,476.9,259,-217.9
23862,150.6,453,302.4
23895,476.9,271,-205.9
23920,150.6,386,235.4
23950,476.9,277,-199.9
23975,301.2,354,52.8
24003,326.3,537,210.7
24031,351.4,513,161.6
24054,175.7,645,469.3
24079,426.7,430,3.3
24106,225.9,551,325.1
24131,401.6,453,51.4
24160,251.0,379,128.0
24182,225.9,503,277.1
24214,426.7,364,-62.7
24238,175.7,488,312.3
24268,451.8,281,-170.8
24295,175.7,508,332.3
24324,451.8,441,-10.8
24346,351.4,618,266.6
24378,276.1,608,331.9
24402,401.6,518,116.4
24430,225.9,677,451.1
24454,476.9,538,61.1
24486,175.7,698,522.3
24506,351.4,493,141.6
24539,301.2,565,263.8
24563,326.3,589,262.7
24588,451.8,408,-43.8
24614,175.7,520,344.3
24644,476.9,337,-139.9
24666,200.8,516,315.2
24701,476.9,302,-174.9
24728,225.9,441,215.1
24755,401.6,461,59.4
24781,251.0,579,328.0
24810,376.5,662,285.5
24831,426.7,502,75.3
24853,150.6,591,440.4
24885,476.9,427,-49.9
24913,175.7,650,474.3
24946,476.9,436,-40.9
24971,175.7,338,162.3
24995,326.3,320,-6.3
25021,326.3,267,-59.3
25048,175.7,321,145.3
25081,351.4,138,-213.4
25105,175.7,372,196.3
25134,476.9,301,-175.9
25155,200.8,509,308.2
25186,426.7,357,-69.7
25209,376.5,457,80.5
